time,timeDate,close,high,low,open,volumefrom,volumeto
1.49887E+12,2017-07-01,0.02394,0.02707,0.02238,0.02637,32334160.72,800001.9
1.49895E+12,2017-07-02,0.02523,0.0254,0.0217,0.02394,32464865.13,773759.95
1.49904E+12,2017-07-03,0.02605,0.02694,0.02411,0.02523,26119851.18,668112.03
1.49913E+12,2017-07-04,0.02579,0.02801,0.02526,0.02605,23734373.23,633913.97
1.49921E+12,2017-07-05,0.02558,0.02589,0.02426,0.02579,12545185.24,316713.67
1.4993E+12,2017-07-06,0.0253,0.0262,0.025,0.02558,9350659.23,239433.88
1.49939E+12,2017-07-07,0.0203,0.02565,0.01969,0.0253,49329298.23,1099514.54
1.49947E+12,2017-07-08,0.02156,0.02182,0.01716,0.0203,42040473.19,838047.22
1.49956E+12,2017-07-09,0.01923,0.02248,0.01923,0.02156,18586132.72,394101.54
1.49964E+12,2017-07-10,0.01489,0.01971,0.01361,0.01923,69415536.53,1156331.77
1.49973E+12,2017-07-11,0.01432,0.01571,0.01202,0.01489,125402445.6,1726425.45
1.49982E+12,2017-07-12,0.01784,0.01784,0.01246,0.01432,107687505.6,1708336.5
1.4999E+12,2017-07-13,0.01714,0.0203,0.0152,0.01784,127263181.6,2270273.18
1.49999E+12,2017-07-14,0.0161,0.0173,0.01463,0.01714,76839578.15,1216288.81
1.50008E+12,2017-07-15,0.01758,0.01824,0.0148,0.0161,101428551.7,1710911.97
1.50016E+12,2017-07-16,0.01565,0.0191,0.01349,0.01758,141803623.2,2269330.38
1.50025E+12,2017-07-17,0.0186,0.01898,0.01549,0.01565,101091174,1745823.35
1.50034E+12,2017-07-18,0.01853,0.02039,0.01731,0.0186,94869501.17,1813520.75
1.50042E+12,2017-07-19,0.0171,0.01999,0.01691,0.01853,58279641.7,1094909.83
1.50051E+12,2017-07-20,0.01897,0.02095,0.0171,0.0171,122871902.6,2346468.49
1.5006E+12,2017-07-21,0.01898,0.02051,0.01851,0.01897,93212647.78,1826969.87
1.50068E+12,2017-07-22,0.02312,0.02407,0.0189,0.01898,136265462.3,2986072.37
1.50077E+12,2017-07-23,0.0222,0.02393,0.02054,0.02312,86160070.65,1919796.62
1.50085E+12,2017-07-24,0.02274,0.02314,0.02103,0.0222,49019193.21,1083721.39
1.50094E+12,2017-07-25,0.01861,0.02307,0.01706,0.02274,122163218,2327001.03
1.50103E+12,2017-07-26,0.01891,0.01994,0.01754,0.01861,85878632.72,1595010.36
1.50111E+12,2017-07-27,0.01848,0.01945,0.01801,0.01891,39785277.38,740874.88
1.5012E+12,2017-07-28,0.01708,0.01872,0.01655,0.01848,61186902.99,1067699.86
1.50129E+12,2017-07-29,0.01747,0.0175,0.01548,0.01708,37167849.94,613351.9
1.50137E+12,2017-07-30,0.01603,0.01765,0.01591,0.01747,28519051.43,472154.56
1.50146E+12,2017-07-31,0.01605,0.01652,0.01522,0.01603,45260921.33,716490.91
1.50155E+12,2017-08-01,0.01799,0.0181,0.01585,0.01605,80191203.2,1353866.59
1.50163E+12,2017-08-02,0.0184,0.01986,0.0175,0.01799,83591991.94,1541632.96
1.50172E+12,2017-08-03,0.01889,0.01911,0.01792,0.0184,27472769.13,512412.34
1.5018E+12,2017-08-04,0.02245,0.02249,0.01861,0.01889,79181288.03,1642553.39
1.50189E+12,2017-08-05,0.02381,0.02715,0.0211,0.02245,140489705,3346494.26
1.50198E+12,2017-08-06,0.02283,0.02512,0.02259,0.02381,58961856.42,1385304.76
1.50206E+12,2017-08-07,0.0223,0.02329,0.02115,0.02283,73250480.28,1622129.53
1.50215E+12,2017-08-08,0.02378,0.02382,0.02149,0.0223,83788586.37,1892584.99
1.50224E+12,2017-08-09,0.023,0.02473,0.02145,0.02378,70083044.4,1624727.03
1.50232E+12,2017-08-10,0.02207,0.02345,0.02201,0.023,28635078.65,655321.54
1.50241E+12,2017-08-11,0.02166,0.02247,0.02069,0.02207,34332541.43,738314.58
1.5025E+12,2017-08-12,0.02005,0.02226,0.01945,0.02166,45143194.72,941756.2
1.50258E+12,2017-08-13,0.01827,0.0203,0.01713,0.02005,159019024.2,2982704.42
